"year","census_tract","v_houses"
2010,36081099900,"-"
2011,36081099900,"-"
2012,36081099900,"-"
2013,36081099900,"-"
2014,36081099900,"-"
2015,36081099900,"-"
2016,36081099900,"-"
2017,36081099900,"-"
2018,36081099900,"-"
2019,36081099900,"-"
2020,36081099900,"-"
