"year","census_tract","v_houses"
2010,36119000401,"null"
2011,36119000401,"null"
2012,36119000401,"null"
2013,36119000401,"null"
2014,36119000401,"null"
2015,36119000401,"null"
2016,36119000401,"21347400"
2017,36119000401,"26983600"
2018,36119000401,"null"
2019,36119000401,"null"
2020,36119000401,"null"
