"year","census_tract","v_houses"
2010,36103170001,"1197297500"
2011,36103170001,"1192002500"
2012,36103170001,"1168330000"
2013,36103170001,"1118134000"
2014,36103170001,"1191669000"
2015,36103170001,"1147544500"
2016,36103170001,"1186460500"
2017,36103170001,"1207411400"
2018,36103170001,"1312057900"
2019,36103170001,"1551184500"
