"year","census_tract","v_houses"
2010,36001002600,"183705000"
2011,36001002600,"145460000"
2012,36001002600,"122171400"
2013,36001002600,"118562400"
2014,36001002600,"80946100"
2015,36001002600,"57908800"
2016,36001002600,"60991000"
2017,36001002600,"80073000"
2018,36001002600,"68210000"
2019,36001002600,"86456500"
2020,36001002600,"95661000"
