"year","census_tract","v_houses"
2010,36081109300,"756575000"
2011,36081109300,"732112500"
2012,36081109300,"841208000"
2013,36081109300,"858724000"
2014,36081109300,"936813200"
2015,36081109300,"947042500"
2016,36081109300,"971738300"
2017,36081109300,"912127300"
2018,36081109300,"833186000"
2019,36081109300,"863019000"
2020,36081109300,"939655000"
