"year","census_tract","v_houses"
2010,9001060600,"598737500"
2011,9001060600,"646562500"
2012,9001060600,"855122500"
2013,9001060600,"747493800"
2014,9001060600,"847770600"
2015,9001060600,"872772000"
2016,9001060600,"878473000"
2017,9001060600,"939407000"
2018,9001060600,"1092289000"
2019,9001060600,"957345000"
2020,9001060600,"1022695000"
