"year","census_tract","v_houses"
2010,36005013800,"284687500"
2011,36005013800,"289237500"
2012,36005013800,"307293000"
2013,36005013800,"311156900"
2014,36005013800,"365343800"
2015,36005013800,"318302300"
2016,36005013800,"285050300"
2017,36005013800,"285175000"
2018,36005013800,"204646400"
2019,36005013800,"192019200"
2020,36005013800,"233680200"
