"year","census_tract","v_houses"
2010,36047005000,"424937500"
2011,36047005000,"429125000"
2012,36047005000,"539386000"
2013,36047005000,"547050000"
2014,36047005000,"513123500"
2015,36047005000,"581467800"
2016,36047005000,"608008100"
2017,36047005000,"581892400"
2018,36047005000,"510519800"
2019,36047005000,"651694000"
2020,36047005000,"622067000"
