"year","census_tract","v_houses"
2010,9001044600,"1372557500"
2011,9001044600,"1356487500"
2012,9001044600,"1894397000"
2013,9001044600,"1570373000"
2014,9001044600,"1532870000"
2015,9001044600,"1419505000"
2016,9001044600,"1381746000"
2017,9001044600,"1385570000"
2018,9001044600,"1460223000"
2019,9001044600,"1472438000"
2020,9001044600,"1383235400"
