"year","census_tract","v_houses"
2010,36071012900,"345012500"
2011,36071012900,"324137500"
2012,36071012900,"266991000"
2013,36071012900,"230336400"
2014,36071012900,"242572100"
2015,36071012900,"230264600"
2016,36071012900,"221368300"
2017,36071012900,"209618800"
2018,36071012900,"213962600"
2019,36071012900,"220086000"
2020,36071012900,"251554900"
