"year","census_tract","v_houses"
2010,9009151000,"617975000"
2011,9009151000,"537407500"
2012,9009151000,"623082000"
2013,9009151000,"547722200"
2014,9009151000,"606445500"
2015,9009151000,"577892500"
2016,9009151000,"622047900"
2017,9009151000,"526954900"
2018,9009151000,"515304000"
2019,9009151000,"615523000"
2020,9009151000,"614344000"
