"year","census_tract","v_houses"
2010,36061015900,"2607252500"
2011,36061015900,"2469902500"
2012,36061015900,"3479170400"
2013,36061015900,"3061291600"
2014,36061015900,"3563931200"
2015,36061015900,"3595835000"
2016,36061015900,"4064890000"
2017,36061015900,"3882660000"
2018,36061015900,"4187900000"
2019,36061015900,"4665361500"
2020,36061015900,"4089643600"
