"year","census_tract","v_houses"
2010,36047028200,"239907500"
2011,36047028200,"255637500"
2012,36047028200,"244453800"
2013,36047028200,"242544400"
2014,36047028200,"264996100"
2015,36047028200,"242657000"
2016,36047028200,"234187900"
2017,36047028200,"310647600"
2018,36047028200,"362827700"
2019,36047028200,"373414800"
2020,36047028200,"512507300"
