"year","census_tract","v_houses"
2010,36047016200,"195262500"
2011,36047016200,"237287500"
2012,36047016200,"302124000"
2013,36047016200,"282623000"
2014,36047016200,"250265000"
2015,36047016200,"228757500"
2016,36047016200,"191688900"
2017,36047016200,"160103100"
2018,36047016200,"197550000"
2019,36047016200,"248417700"
2020,36047016200,"294714500"
