"year","census_tract","v_houses"
2010,34017007400,"null"
2011,34017007400,"288175000"
2012,34017007400,"329630000"
2013,34017007400,"422150000"
2014,34017007400,"445495000"
2015,34017007400,"484407100"
2016,34017007400,"572656100"
2017,34017007400,"598652100"
2018,34017007400,"559971700"
2019,34017007400,"586107900"
2020,34017007400,"578944000"
