"year","census_tract","v_houses"
2010,36027140101,"236250000"
2011,36027140101,"238485000"
2012,36027140101,"215057400"
2013,36027140101,"177491300"
2014,36027140101,"173395900"
2015,36027140101,"165718700"
2016,36027140101,"154548600"
2017,36027140101,"174530700"
2018,36027140101,"181943800"
2019,36027140101,"187270400"
2020,36027140101,"192242000"
