"year","census_tract","v_houses"
2010,36027190301,"203315000"
2011,36027190301,"194622500"
2012,36027190301,"184522800"
2013,36027190301,"192048400"
2014,36027190301,"173987900"
2015,36027190301,"212272900"
2016,36027190301,"235364200"
2017,36027190301,"252279100"
2018,36027190301,"242198600"
2019,36027190301,"215279000"
2020,36027190301,"175023500"
