"year","census_tract","v_houses"
2010,36103110402,"636235000"
2011,36103110402,"613235000"
2012,36103110402,"533976000"
2013,36103110402,"535246800"
2014,36103110402,"529118800"
2015,36103110402,"561883400"
2016,36103110402,"553710800"
2017,36103110402,"559898300"
2018,36103110402,"598221000"
2019,36103110402,"637920000"
2020,36103110402,"711859000"
