"year","census_tract","v_houses"
2010,36061015100,"180257500"
2011,36061015100,"199350000"
2012,36061015100,"288374600"
2013,36061015100,"395233000"
2014,36061015100,"871391500"
2015,36061015100,"878240000"
2016,36061015100,"878820000"
2017,36061015100,"1116536000"
2018,36061015100,"1259400000"
2019,36061015100,"1237945000"
