"year","census_tract","v_houses"
2010,36027160003,"291917500"
2011,36027160003,"336210000"
2012,36027160003,"325174800"
2013,36027160003,"340444700"
2014,36027160003,"323247100"
2015,36027160003,"297057400"
2016,36027160003,"293616200"
2017,36027160003,"358224200"
2018,36027160003,"338293300"
2019,36027160003,"341859000"
2020,36027160003,"367613300"
