"year","census_tract","v_houses"
2010,36119006900,"1493962500"
2011,36119006900,"1486247500"
2012,36119006900,"1751542700"
2013,36119006900,"1679250500"
2014,36119006900,"1761352000"
2015,36119006900,"1733724400"
2016,36119006900,"2006224400"
2017,36119006900,"2072073800"
2018,36119006900,"2230114000"
2019,36119006900,"2221375000"
2020,36119006900,"2306152900"
