"year","census_tract","v_houses"
2010,36103134704,"314992500"
2011,36103134704,"325800000"
2012,36103134704,"309448500"
2013,36103134704,"324700900"
2014,36103134704,"312174000"
2015,36103134704,"326784000"
2016,36103134704,"326046000"
2017,36103134704,"337790000"
2018,36103134704,"335295000"
2019,36103134704,"345965100"
2020,36103134704,"379768200"
