"year","census_tract","v_houses"
2010,36021001200,"107060000"
2011,36021001200,"101810000"
2012,36021001200,"68750700"
2013,36021001200,"87186600"
2014,36021001200,"74120500"
2015,36021001200,"99098800"
2016,36021001200,"111963600"
2017,36021001200,"115604500"
2018,36021001200,"135679700"
2019,36021001200,"130896600"
2020,36021001200,"124450600"
