"year","census_tract","v_houses"
2010,36061027500,"429162500"
2011,36061027500,"435762500"
2012,36061027500,"446702500"
2013,36061027500,"401070500"
2014,36061027500,"404040700"
2015,36061027500,"420935300"
2016,36061027500,"442240300"
2017,36061027500,"471850200"
2018,36061027500,"523896200"
2019,36061027500,"586089900"
2020,36061027500,"652502500"
