"year","census_tract","v_houses"
2010,34025800500,"452442500"
2011,34025800500,"451800000"
2012,34025800500,"418619500"
2013,34025800500,"397876000"
2014,34025800500,"363600300"
2015,34025800500,"363393200"
2016,34025800500,"373002100"
2017,34025800500,"366036700"
2018,34025800500,"383961900"
2019,34025800500,"424157500"
2020,34025800500,"444681700"
