"year","census_tract","v_houses"
2010,36027070401,"203567500"
2011,36027070401,"212787500"
2012,36027070401,"197669600"
2013,36027070401,"191603000"
2014,36027070401,"218326900"
2015,36027070401,"199344300"
2016,36027070401,"202222400"
2017,36027070401,"186293400"
2018,36027070401,"188758200"
2019,36027070401,"153246500"
2020,36027070401,"183204500"
