"year","census_tract","v_houses"
2010,34017007600,"259285000"
2011,34017007600,"366270000"
2012,34017007600,"467316000"
2013,34017007600,"513560000"
2014,34017007600,"575600000"
2015,34017007600,"532185000"
2016,34017007600,"531054800"
2017,34017007600,"704229800"
2018,34017007600,"718537200"
2019,34017007600,"735619200"
