"year","census_tract","v_houses"
2010,36103110801,"610150000"
2011,36103110801,"617950000"
2012,36103110801,"643646000"
2013,36103110801,"626143200"
2014,36103110801,"604492600"
2015,36103110801,"615663200"
2016,36103110801,"628049900"
2017,36103110801,"642917800"
2018,36103110801,"620595800"
2019,36103110801,"629556900"
2020,36103110801,"612121000"
