"year","census_tract","v_houses"
2010,36061013500,"-"
2011,36061013500,"null"
2012,36061013500,"null"
2013,36061013500,"null"
2014,36061013500,"44090000"
2015,36061013500,"67780000"
2016,36061013500,"null"
2017,36061013500,"null"
2018,36061013500,"225580000"
2019,36061013500,"205600000"
