"year","census_tract","v_houses"
2010,44009051101,"658580000"
2011,44009051101,"580237500"
2012,44009051101,"589024700"
2013,44009051101,"595792200"
2014,44009051101,"591044100"
2015,44009051101,"658254100"
2016,44009051101,"702814600"
2017,44009051101,"666748900"
2018,44009051101,"672372000"
2019,44009051101,"661531800"
2020,44009051101,"715173400"
