"year","census_tract","v_houses"
2010,34017015001,"414512500"
2011,34017015001,"381037500"
2012,34017015001,"321511000"
2013,34017015001,"314608000"
2014,34017015001,"286947000"
2015,34017015001,"261583000"
2016,34017015001,"256088000"
2017,34017015001,"236764000"
2018,34017015001,"288727000"
2019,34017015001,"283457200"
2020,34017015001,"288376600"
