"year","census_tract","v_houses"
2010,36085032300,"63327500"
2011,36085032300,"66940000"
2012,36085032300,"51005400"
2013,36085032300,"57476700"
2014,36085032300,"61277700"
2015,36085032300,"64179700"
2016,36085032300,"78603700"
2017,36085032300,"72520000"
2018,36085032300,"82594000"
2019,36085032300,"76848000"
2020,36085032300,"96630000"
