"year","census_tract","v_houses"
2010,36119007500,"1243337500"
2011,36119007500,"1257770000"
2012,36119007500,"1458860000"
2013,36119007500,"1520074000"
2014,36119007500,"1695838500"
2015,36119007500,"1652403700"
2016,36119007500,"1779505700"
2017,36119007500,"1800090400"
2018,36119007500,"1905367500"
2019,36119007500,"2089942100"
2020,36119007500,"2126692700"
