"year","census_tract","v_houses"
2010,36103201003,"887775000"
2011,36103201003,"852112500"
2012,36103201003,"1473323000"
2013,36103201003,"1521377500"
2014,36103201003,"1549886500"
2015,36103201003,"1534396500"
2016,36103201003,"1429485500"
2017,36103201003,"1323942500"
2018,36103201003,"1204007500"
2019,36103201003,"1169362600"
