"year","census_tract","v_houses"
2010,36061009900,"246035000"
2011,36061009900,"252175000"
2012,36061009900,"740680000"
2013,36061009900,"767335000"
2014,36061009900,"734915000"
2015,36061009900,"791175000"
2016,36061009900,"842915000"
2017,36061009900,"591240000"
2018,36061009900,"913117000"
2019,36061009900,"953348900"
