"year","census_tract","v_houses"
2010,34039039800,"94487500"
2011,34039039800,"70400000"
2012,34039039800,"68428000"
2013,34039039800,"null"
2014,34039039800,"null"
2015,34039039800,"null"
2016,34039039800,"null"
2017,34039039800,"56864000"
2018,34039039800,"67024000"
2019,34039039800,"62359000"
