"year","census_tract","v_houses"
2010,9011870704,"501082500"
2011,9011870704,"494972500"
2012,9011870704,"503289500"
2013,9011870704,"501095000"
2014,9011870704,"589294000"
2015,9011870704,"582079000"
2016,9011870704,"520934500"
2017,9011870704,"482726500"
2018,9011870704,"531308000"
2019,9011870704,"496520000"
2020,9011870704,"474876400"
