"year","census_tract","v_houses"
2010,36047005300,"64850000"
2011,36047005300,"80837500"
2012,36047005300,"103415000"
2013,36047005300,"121525600"
2014,36047005300,"209022000"
2015,36047005300,"246922000"
2016,36047005300,"262627000"
2017,36047005300,"288627000"
2018,36047005300,"379045000"
2019,36047005300,"361040000"
