"year","census_tract","v_houses"
2010,36119011300,"1361507500"
2011,36119011300,"1296355000"
2012,36119011300,"1638915500"
2013,36119011300,"1387753000"
2014,36119011300,"1354604600"
2015,36119011300,"1406682500"
2016,36119011300,"1445412700"
2017,36119011300,"1497399300"
2018,36119011300,"1506784600"
2019,36119011300,"1593620600"
2020,36119011300,"1370272400"
