"year","census_tract","v_houses"
2010,36039080900,"332867500"
2011,36039080900,"336525000"
2012,36039080900,"296451300"
2013,36039080900,"274684900"
2014,36039080900,"252806500"
2015,36039080900,"238807000"
2016,36039080900,"253283000"
2017,36039080900,"241392800"
2018,36039080900,"265310300"
2019,36039080900,"271268500"
2020,36039080900,"307832800"
