"year","census_tract","v_houses"
2010,36081099705,"425500000"
2011,36081099705,"430325000"
2012,36081099705,"409078500"
2013,36081099705,"449320000"
2014,36081099705,"444088700"
2015,36081099705,"430544000"
2016,36081099705,"426541800"
2017,36081099705,"465995900"
2018,36081099705,"589893900"
2019,36081099705,"610903600"
2020,36081099705,"561293500"
