"year","census_tract","v_houses"
2010,36103110102,"1357530000"
2011,36103110102,"1339275000"
2012,36103110102,"1381186000"
2013,36103110102,"1409685000"
2014,36103110102,"1426380000"
2015,36103110102,"1413425000"
2016,36103110102,"1423467000"
2017,36103110102,"1361132000"
2018,36103110102,"1352270000"
2019,36103110102,"1437731000"
