"year","census_tract","v_houses"
2010,36111951700,"190560000"
2011,36111951700,"206220000"
2012,36111951700,"181596000"
2013,36111951700,"159312000"
2014,36111951700,"185053000"
2015,36111951700,"169969000"
2016,36111951700,"154757000"
2017,36111951700,"181692000"
2018,36111951700,"157585000"
2019,36111951700,"142393500"
2020,36111951700,"129599500"
