"year","census_tract","v_houses"
2010,36083052501,"497355000"
2011,36083052501,"517815000"
2012,36083052501,"502135700"
2013,36083052501,"484846200"
2014,36083052501,"496453100"
2015,36083052501,"484007200"
2016,36083052501,"455971100"
2017,36083052501,"430771400"
2018,36083052501,"449046600"
2019,36083052501,"489582500"
2020,36083052501,"515910500"
