"year","census_tract","v_houses"
2010,36085012806,"544515000"
2011,36085012806,"523960000"
2012,36085012806,"499675600"
2013,36085012806,"754589300"
2014,36085012806,"722785100"
2015,36085012806,"763018600"
2016,36085012806,"830570900"
2017,36085012806,"745403800"
2018,36085012806,"494153000"
2019,36085012806,"478032000"
2020,36085012806,"398050000"
