"year","census_tract","v_houses"
2010,9009154800,"473252500"
2011,9009154800,"483182500"
2012,9009154800,"461655400"
2013,9009154800,"405184100"
2014,9009154800,"367806700"
2015,9009154800,"369496300"
2016,9009154800,"367441300"
2017,9009154800,"357759100"
2018,9009154800,"392525100"
2019,9009154800,"400714000"
2020,9009154800,"393537800"
