"year","census_tract","v_houses"
2010,36005027600,"-"
2011,36005027600,"-"
2012,36005027600,"null"
2013,36005027600,"null"
2014,36005027600,"null"
2015,36005027600,"null"
2016,36005027600,"null"
2017,36005027600,"null"
2018,36005027600,"-"
2019,36005027600,"-"
2020,36005027600,"-"
