"year","census_tract","v_houses"
2010,36059517901,"902975000"
2011,36059517901,"909515000"
2012,36059517901,"901122700"
2013,36059517901,"801252900"
2014,36059517901,"820529300"
2015,36059517901,"793847500"
2016,36059517901,"790951500"
2017,36059517901,"800849000"
2018,36059517901,"860987600"
2019,36059517901,"892425000"
2020,36059517901,"942411000"
