"year","census_tract","v_houses"
2010,36059301101,"632462500"
2011,36059301101,"591100000"
2012,36059301101,"657625000"
2013,36059301101,"553295100"
2014,36059301101,"512758200"
2015,36059301101,"473048400"
2016,36059301101,"507440800"
2017,36059301101,"473600200"
2018,36059301101,"509034200"
2019,36059301101,"475587100"
2020,36059301101,"511499300"
