"year","census_tract","v_houses"
2010,9007670200,"1087235000"
2011,9007670200,"1028605000"
2012,9007670200,"1290385200"
2013,9007670200,"1330703600"
2014,9007670200,"1389874700"
2015,9007670200,"1236772700"
2016,9007670200,"932770400"
2017,9007670200,"868114300"
2018,9007670200,"918218100"
2019,9007670200,"933194600"
2020,9007670200,"1225997100"
