"year","census_tract","v_houses"
2010,36087010703,"154747500"
2011,36087010703,"192765000"
2012,36087010703,"184686000"
2013,36087010703,"169030000"
2014,36087010703,"145580000"
2015,36087010703,"132085000"
2016,36087010703,"122190000"
2017,36087010703,"111115000"
2018,36087010703,"100690000"
2019,36087010703,"123235000"
2020,36087010703,"128368000"
