"year","census_tract","v_houses"
2010,36021001100,"279860000"
2011,36021001100,"263985000"
2012,36021001100,"275462400"
2013,36021001100,"248256000"
2014,36021001100,"226704900"
2015,36021001100,"248919400"
2016,36021001100,"236078200"
2017,36021001100,"222662900"
2018,36021001100,"220021200"
2019,36021001100,"215727800"
2020,36021001100,"215726300"
