"year","census_tract","v_houses"
2010,36047061002,"536192500"
2011,36047061002,"572217500"
2012,36047061002,"721916000"
2013,36047061002,"776264000"
2014,36047061002,"831671300"
2015,36047061002,"852614100"
2016,36047061002,"978005500"
2017,36047061002,"938955500"
2018,36047061002,"869184900"
2019,36047061002,"820814000"
2020,36047061002,"908717000"
