"year","census_tract","v_houses"
2010,36081148300,"849115000"
2011,36081148300,"817222500"
2012,36081148300,"877601100"
2013,36081148300,"828752000"
2014,36081148300,"776172200"
2015,36081148300,"908474200"
2016,36081148300,"919939200"
2017,36081148300,"1000047100"
2018,36081148300,"1053874800"
2019,36081148300,"1053843600"
2020,36081148300,"1033037600"
