"year","census_tract","v_houses"
2010,36061022302,"null"
2011,36061022302,"null"
2012,36061022302,"null"
2013,36061022302,"null"
2014,36061022302,"-"
2015,36061022302,"-"
2016,36061022302,"-"
2017,36061022302,"-"
2018,36061022302,"null"
2019,36061022302,"28300000"
2020,36061022302,"28200000"
