"year","census_tract","v_houses"
2010,36087010602,"388780000"
2011,36087010602,"320262500"
2012,36087010602,"291409000"
2013,36087010602,"262362100"
2014,36087010602,"228978900"
2015,36087010602,"241081500"
2016,36087010602,"220693300"
2017,36087010602,"262617400"
2018,36087010602,"279870200"
2019,36087010602,"300774600"
2020,36087010602,"252068000"
