"year","census_tract","v_houses"
2010,36119000701,"444222500"
2011,36119000701,"441430000"
2012,36119000701,"375080600"
2013,36119000701,"364568600"
2014,36119000701,"335069200"
2015,36119000701,"358247400"
2016,36119000701,"345166100"
2017,36119000701,"342584900"
2018,36119000701,"383445000"
2019,36119000701,"355035400"
2020,36119000701,"695613500"
