"year","census_tract","v_houses"
2010,36103110401,"704712500"
2011,36103110401,"685132500"
2012,36103110401,"652216000"
2013,36103110401,"659493000"
2014,36103110401,"603485400"
2015,36103110401,"606384400"
2016,36103110401,"601570500"
2017,36103110401,"600988500"
2018,36103110401,"616942500"
2019,36103110401,"643731000"
2020,36103110401,"648070000"
