"year","census_tract","v_houses"
2010,34003055100,"1515150000"
2011,34003055100,"1546200000"
2012,34003055100,"1605569800"
2013,34003055100,"1707820100"
2014,34003055100,"1779726000"
2015,34003055100,"1942496600"
2016,34003055100,"2008659000"
2017,34003055100,"2144188300"
2018,34003055100,"2074540600"
2019,34003055100,"2112628300"
2020,34003055100,"1945441300"
