"year","census_tract","v_houses"
2010,36059517902,"581067500"
2011,36059517902,"623280000"
2012,36059517902,"934771500"
2013,36059517902,"915860600"
2014,36059517902,"953489800"
2015,36059517902,"961155500"
2016,36059517902,"867452100"
2017,36059517902,"874713000"
2018,36059517902,"853108500"
2019,36059517902,"796756500"
2020,36059517902,"825035500"
