"year","census_tract","v_houses"
2010,36005027402,"417000000"
2011,36005027402,"369837500"
2012,36005027402,"334964000"
2013,36005027402,"295366000"
2014,36005027402,"331937400"
2015,36005027402,"316597900"
2016,36005027402,"323237400"
2017,36005027402,"378295000"
2018,36005027402,"431292000"
2019,36005027402,"405546500"
2020,36005027402,"485021000"
