"year","census_tract","v_houses"
2010,36047015400,"-"
2011,36047015400,"-"
2012,36047015400,"-"
2013,36047015400,"-"
2014,36047015400,"-"
2015,36047015400,"-"
2016,36047015400,"-"
2017,36047015400,"-"
2018,36047015400,"-"
2019,36047015400,"null"
2020,36047015400,"null"
