"year","census_tract","v_houses"
2010,36081091602,"-"
2011,36081091602,"-"
2012,36081091602,"-"
2013,36081091602,"-"
2014,36081091602,"-"
2015,36081091602,"-"
2016,36081091602,"-"
2017,36081091602,"-"
2018,36081091602,"-"
2019,36081091602,"-"
2020,36081091602,"-"
