"year","census_tract","v_houses"
2010,34017018302,"406480000"
2011,34017018302,"460185000"
2012,34017018302,"468174000"
2013,34017018302,"536979500"
2014,34017018302,"533957000"
2015,34017018302,"563364000"
2016,34017018302,"468527500"
2017,34017018302,"611937000"
2018,34017018302,"690687500"
2019,34017018302,"700761000"
2020,34017018302,"977210000"
